mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_loss,param_n_jobs,param_penalty,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
23.696177196502685,3.8934687261323964,0.03125405311584473,0.01667449736280857,0.001,log,-1,l2,"{'alpha': 0.001, 'loss': 'log', 'n_jobs': -1, 'penalty': 'l2'}",-0.49393333333333334,-0.3626666666666667,-0.36246666666666666,-0.5285333333333333,-0.3534,-0.4202,0.07520395970662419,3,-0.49188333333333334,-0.35975,-0.36143333333333333,-0.5273,-0.3551166666666667,-0.4190966666666666,0.07476147061748376
22.92827949523926,2.5392243066637428,0.018812179565429688,0.0036866280327928717,0.01,log,-1,l2,"{'alpha': 0.01, 'loss': 'log', 'n_jobs': -1, 'penalty': 'l2'}",-0.35386666666666666,-0.36433333333333334,-0.33453333333333335,-0.30373333333333336,-0.34653333333333336,-0.3406,0.02083475728467003,1,-0.3528833333333333,-0.363,-0.33316666666666667,-0.3042166666666667,-0.3471,-0.34007333333333334,0.020359296538818704
33.51630821228027,5.781605531508549,0.044477987289428714,0.018155863500617812,0.1,log,-1,l2,"{'alpha': 0.1, 'loss': 'log', 'n_jobs': -1, 'penalty': 'l2'}",-0.5319333333333334,-0.3651333333333333,-0.5279333333333334,-0.3166,-0.3979333333333333,-0.4279066666666667,0.08724098527132253,4,-0.5326666666666666,-0.36136666666666667,-0.5300166666666667,-0.31795,-0.3939,-0.42718,0.08840018438894796
30.509237384796144,4.4865902993778635,0.03571767807006836,0.009658679783501873,10.0,log,-1,l2,"{'alpha': 10.0, 'loss': 'log', 'n_jobs': -1, 'penalty': 'l2'}",-0.5164666666666666,-0.3144,-0.3044,-0.3535333333333333,-0.35873333333333335,-0.36950666666666665,0.07647754761293596,2,-0.5163833333333333,-0.31305,-0.3068166666666667,-0.3557166666666667,-0.3610333333333333,-0.3706,0.07608696486404369
