mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_loss,param_n_jobs,param_penalty,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
16.61683416366577,1.8673994314682492,0.02422361373901367,0.009490681132764078,0.0001,log,-1,l2,"{'alpha': 0.0001, 'loss': 'log', 'n_jobs': -1, 'penalty': 'l2'}",-0.5194666666666666,-0.311,-0.3574,-0.5419333333333334,-0.3555333333333333,-0.41706666666666664,0.09452411802756422,4,-0.5188666666666667,-0.30383333333333334,-0.35545,-0.5392,-0.3584833333333333,-0.41516666666666674,0.09519679558099049
17.684330415725707,2.8304623956617174,0.023000574111938475,0.008899339967425353,0.001,log,-1,l2,"{'alpha': 0.001, 'loss': 'log', 'n_jobs': -1, 'penalty': 'l2'}",-0.3262,-0.4338666666666667,-0.30146666666666666,-0.3558,-0.36033333333333334,-0.3555333333333333,0.044593432501010985,2,-0.31755,-0.4291,-0.30448333333333333,-0.35878333333333334,-0.36196666666666666,-0.3543766666666667,0.04360309953304797
21.977696084976195,2.6622358587444768,0.023312473297119142,0.005616432366568654,0.01,log,-1,l2,"{'alpha': 0.01, 'loss': 'log', 'n_jobs': -1, 'penalty': 'l2'}",-0.3522,-0.3086,-0.36146666666666666,-0.30693333333333334,-0.3641333333333333,-0.33866666666666667,0.025544279637958515,1,-0.35123333333333334,-0.30323333333333335,-0.36435,-0.31116666666666665,-0.36195,-0.33838666666666667,0.02596554426329032
20.58491129875183,3.7852068427101657,0.02025318145751953,0.002644798302711043,0.1,log,-1,l2,"{'alpha': 0.1, 'loss': 'log', 'n_jobs': -1, 'penalty': 'l2'}",-0.3612,-0.3274,-0.36173333333333335,-0.5574,-0.3542666666666667,-0.3924,0.08344823012569595,3,-0.3594333333333333,-0.3209666666666667,-0.36088333333333333,-0.5551833333333334,-0.3560833333333333,-0.39051,0.08364481560609588
