mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_leaf_nodes,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.881566047668457,0.2621172462271387,0.03827652931213379,0.010070299150064393,gini,-1,2,2,20,"{'criterion': 'gini', 'max_leaf_nodes': -1, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 20}",-0.25,-0.282,-0.29333333333333333,-0.294,-0.2813333333333333,-0.2801333333333333,0.015996666319372084,6,-0.003833333333333333,-0.0036666666666666666,-0.003833333333333333,-0.003833333333333333,-0.003833333333333333,-0.0038,6.66666666666666e-05
4.051105594635009,0.4011387728098261,0.05624866485595703,0.00904715599438111,gini,-1,2,2,50,"{'criterion': 'gini', 'max_leaf_nodes': -1, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",-0.252,-0.2693333333333333,-0.2633333333333333,-0.268,-0.276,-0.2657333333333333,0.007973288740120568,2,-0.0003333333333333333,-0.0011666666666666668,-0.0003333333333333333,-0.001,-0.0,-0.0005666666666666667,0.0004422166387140533
8.146060991287232,0.5779174058374921,0.11909832954406738,0.03521056983732222,gini,-1,2,2,100,"{'criterion': 'gini', 'max_leaf_nodes': -1, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-0.2613333333333333,-0.2786666666666667,-0.27266666666666667,-0.268,-0.25733333333333336,-0.2676,0.007654773383683906,4,-0.0,-0.0,-0.0003333333333333333,-0.0005,-0.0006666666666666666,-0.00030000000000000003,0.0002666666666666667
1.83461537361145,0.21251895671365578,0.03809027671813965,0.013860302598704168,gini,-1,2,3,20,"{'criterion': 'gini', 'max_leaf_nodes': -1, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 20}",-0.276,-0.27666666666666667,-0.2786666666666667,-0.286,-0.27666666666666667,-0.2788,0.0037094473981982676,5,-0.0026666666666666666,-0.0033333333333333335,-0.0035,-0.0031666666666666666,-0.004833333333333334,-0.0035000000000000005,0.0007226494462892934
4.371157550811768,0.6271827766046371,0.0683321475982666,0.01763331871974855,gini,-1,2,3,50,"{'criterion': 'gini', 'max_leaf_nodes': -1, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 50}",-0.244,-0.27666666666666667,-0.2786666666666667,-0.26866666666666666,-0.2693333333333333,-0.26746666666666663,0.012374884960183585,3,-0.0008333333333333334,-0.0005,-0.00016666666666666666,-0.0006666666666666666,-0.0006666666666666666,-0.0005666666666666667,0.00022607766610417565
7.606376361846924,0.7523628514792566,0.10429315567016602,0.018280193847866322,gini,-1,2,3,100,"{'criterion': 'gini', 'max_leaf_nodes': -1, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 100}",-0.25,-0.266,-0.258,-0.278,-0.2653333333333333,-0.2634666666666667,0.009298984412886777,1,-0.0003333333333333333,-0.0005,-0.0003333333333333333,-0.00016666666666666666,-0.0,-0.0002666666666666667,0.0001699673171197595
