mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_leaf_nodes,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.8584742069244384,0.22246615053138177,0.03194341659545898,0.012590892090169788,-1,2,2,20,"{'max_leaf_nodes': -1, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 20}",-0.25733333333333336,-0.2753333333333333,-0.274,-0.2853333333333333,-0.27066666666666667,-0.27253333333333335,0.009037207041509612,5,-0.003833333333333333,-0.0033333333333333335,-0.0025,-0.0026666666666666666,-0.004166666666666667,-0.0033,0.0006446359868604571
4.105825805664063,0.3624885233265639,0.05658125877380371,0.020900096149386482,-1,2,2,50,"{'max_leaf_nodes': -1, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",-0.25666666666666665,-0.2793333333333333,-0.2673333333333333,-0.272,-0.27666666666666667,-0.27040000000000003,0.007995554320301312,4,-0.0005,-0.0008333333333333334,-0.00016666666666666666,-0.0005,-0.0008333333333333334,-0.0005666666666666667,0.00024944382578492944
8.869600439071656,0.9050013287155493,0.10010738372802734,0.02503838465317675,-1,2,2,100,"{'max_leaf_nodes': -1, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-0.25666666666666665,-0.278,-0.25666666666666665,-0.26266666666666666,-0.2673333333333333,-0.2642666666666666,0.007950960808466986,2,-0.0003333333333333333,-0.0006666666666666666,-0.0003333333333333333,-0.0005,-0.0003333333333333333,-0.0004333333333333333,0.00013333333333333334
1.6856059074401855,0.16817512876668472,0.02923421859741211,0.010306291993198465,-1,2,3,20,"{'max_leaf_nodes': -1, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 20}",-0.25866666666666666,-0.3,-0.2786666666666667,-0.3,-0.274,-0.28226666666666667,0.015919798993705915,6,-0.0031666666666666666,-0.004,-0.0036666666666666666,-0.004166666666666667,-0.004333333333333333,-0.0038666666666666667,0.0004136557881996952
4.435059881210327,0.2059953814038035,0.04259195327758789,0.013058056475161514,-1,2,3,50,"{'max_leaf_nodes': -1, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 50}",-0.24333333333333335,-0.2693333333333333,-0.2753333333333333,-0.274,-0.2713333333333333,-0.2666666666666666,0.01185092588975411,3,-0.0005,-0.0006666666666666666,-0.0003333333333333333,-0.0008333333333333334,-0.0003333333333333333,-0.0005333333333333334,0.00019436506316151004
8.347097778320313,0.4986458586756212,0.11673598289489746,0.02540709428733317,-1,2,3,100,"{'max_leaf_nodes': -1, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 100}",-0.24333333333333335,-0.264,-0.2633333333333333,-0.26,-0.27066666666666667,-0.2602666666666667,0.009146705539275992,1,-0.0,-0.0003333333333333333,-0.0005,-0.0003333333333333333,-0.0003333333333333333,-0.0003,0.0001632993161855452
