mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
7.8232275485992435,1.087618526613211,0.08372406959533692,0.024156369097288907,0.001,1,1,40,"{'learning_rate': 0.001, 'max_depth': 1, 'min_child_weight': 1, 'n_estimators': 40}",-0.3628,-0.3614,-0.355,-0.36013333333333336,-0.3634,-0.3605466666666667,0.0029961160042814025,19,-0.3599833333333333,-0.36033333333333334,-0.36193333333333333,-0.36065,-0.35983333333333334,-0.36054666666666674,0.0007490290010703484
10.794406652450562,0.6732420866376596,0.0802027702331543,0.01625485175107479,0.001,1,1,60,"{'learning_rate': 0.001, 'max_depth': 1, 'min_child_weight': 1, 'n_estimators': 60}",-0.3628,-0.3614,-0.355,-0.36013333333333336,-0.3634,-0.3605466666666667,0.0029961160042814025,19,-0.3599833333333333,-0.36033333333333334,-0.36193333333333333,-0.36065,-0.35983333333333334,-0.36054666666666674,0.0007490290010703484
13.519556379318237,0.5497125880256879,0.07359380722045898,0.003736926078260828,0.001,1,1,80,"{'learning_rate': 0.001, 'max_depth': 1, 'min_child_weight': 1, 'n_estimators': 80}",-0.3628,-0.3614,-0.355,-0.36013333333333336,-0.3634,-0.3605466666666667,0.0029961160042814025,19,-0.3599833333333333,-0.36033333333333334,-0.36193333333333333,-0.36065,-0.35983333333333334,-0.36054666666666674,0.0007490290010703484
7.21745982170105,0.43009055523765455,0.07051644325256348,0.005629101253039489,0.001,1,2,40,"{'learning_rate': 0.001, 'max_depth': 1, 'min_child_weight': 2, 'n_estimators': 40}",-0.3628,-0.3614,-0.355,-0.36013333333333336,-0.3634,-0.3605466666666667,0.0029961160042814025,19,-0.3599833333333333,-0.36033333333333334,-0.36193333333333333,-0.36065,-0.35983333333333334,-0.36054666666666674,0.0007490290010703484
10.39254789352417,0.6673540385162892,0.09634828567504883,0.03378821960036437,0.001,1,2,60,"{'learning_rate': 0.001, 'max_depth': 1, 'min_child_weight': 2, 'n_estimators': 60}",-0.3628,-0.3614,-0.355,-0.36013333333333336,-0.3634,-0.3605466666666667,0.0029961160042814025,19,-0.3599833333333333,-0.36033333333333334,-0.36193333333333333,-0.36065,-0.35983333333333334,-0.36054666666666674,0.0007490290010703484
14.227153730392455,0.7630039884903427,0.07160072326660157,0.004501256159983609,0.001,1,2,80,"{'learning_rate': 0.001, 'max_depth': 1, 'min_child_weight': 2, 'n_estimators': 80}",-0.3628,-0.3614,-0.355,-0.36013333333333336,-0.3634,-0.3605466666666667,0.0029961160042814025,19,-0.3599833333333333,-0.36033333333333334,-0.36193333333333333,-0.36065,-0.35983333333333334,-0.36054666666666674,0.0007490290010703484
8.1078200340271,0.5046611055930896,0.0909231185913086,0.020952772309150075,0.001,1,3,40,"{'learning_rate': 0.001, 'max_depth': 1, 'min_child_weight': 3, 'n_estimators': 40}",-0.3628,-0.3614,-0.355,-0.36013333333333336,-0.3634,-0.3605466666666667,0.0029961160042814025,19,-0.3599833333333333,-0.36033333333333334,-0.36193333333333333,-0.36065,-0.35983333333333334,-0.36054666666666674,0.0007490290010703484
13.40440230369568,1.6498576981065878,0.10093922615051269,0.021410336230050266,0.001,1,3,60,"{'learning_rate': 0.001, 'max_depth': 1, 'min_child_weight': 3, 'n_estimators': 60}",-0.3628,-0.3614,-0.355,-0.36013333333333336,-0.3634,-0.3605466666666667,0.0029961160042814025,19,-0.3599833333333333,-0.36033333333333334,-0.36193333333333333,-0.36065,-0.35983333333333334,-0.36054666666666674,0.0007490290010703484
15.988484239578247,1.4628117382589965,0.10184774398803711,0.02530168783630569,0.001,1,3,80,"{'learning_rate': 0.001, 'max_depth': 1, 'min_child_weight': 3, 'n_estimators': 80}",-0.3628,-0.3614,-0.355,-0.36013333333333336,-0.3634,-0.3605466666666667,0.0029961160042814025,19,-0.3599833333333333,-0.36033333333333334,-0.36193333333333333,-0.36065,-0.35983333333333334,-0.36054666666666674,0.0007490290010703484
14.675278329849244,0.5825642551267506,0.09192209243774414,0.018448563863333937,0.001,2,1,40,"{'learning_rate': 0.001, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 40}",-0.30273333333333335,-0.30546666666666666,-0.3072666666666667,-0.2991333333333333,-0.30186666666666667,-0.30329333333333336,0.0028342665129918064,10,-0.30343333333333333,-0.30275,-0.3023,-0.30433333333333334,-0.30365,-0.3032933333333333,0.0007085666282479428
22.816168689727782,2.6266783635368243,0.10825300216674805,0.03140687234434382,0.001,2,1,60,"{'learning_rate': 0.001, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 60}",-0.30273333333333335,-0.30546666666666666,-0.3072666666666667,-0.2991333333333333,-0.30186666666666667,-0.30329333333333336,0.0028342665129918064,10,-0.30343333333333333,-0.30275,-0.3023,-0.30433333333333334,-0.30365,-0.3032933333333333,0.0007085666282479428
30.041331815719605,2.8939289327187576,0.10036015510559082,0.02388294670927352,0.001,2,1,80,"{'learning_rate': 0.001, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 80}",-0.30273333333333335,-0.30546666666666666,-0.3072666666666667,-0.2991333333333333,-0.30186666666666667,-0.30329333333333336,0.0028342665129918064,10,-0.30343333333333333,-0.30275,-0.3023,-0.30433333333333334,-0.30365,-0.3032933333333333,0.0007085666282479428
