mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.39682788848876954,0.03527241902141329,0.01707749366760254,0.005610163962757399,0.001,1,1,40,"{'learning_rate': 0.001, 'max_depth': 1, 'min_child_weight': 1, 'n_estimators': 40}",-0.34,-0.3546666666666667,-0.3426666666666667,-0.376,-0.3546666666666667,-0.3536,0.01271639361873745,25,-0.35033333333333333,-0.37533333333333335,-0.338,-0.3416666666666667,-0.3396666666666667,-0.34900000000000003,0.013835541992355134
0.5497158527374267,0.03891550309395377,0.012986278533935547,0.0016508411531843373,0.001,1,1,60,"{'learning_rate': 0.001, 'max_depth': 1, 'min_child_weight': 1, 'n_estimators': 60}",-0.34,-0.3293333333333333,-0.3426666666666667,-0.376,-0.348,-0.34719999999999995,0.015631307615736372,19,-0.35033333333333333,-0.347,-0.338,-0.3416666666666667,-0.336,-0.34260000000000007,0.005380623673061605
0.6997216701507568,0.023559609290778515,0.01401214599609375,0.0012351929165683932,0.001,1,1,80,"{'learning_rate': 0.001, 'max_depth': 1, 'min_child_weight': 1, 'n_estimators': 80}",-0.34,-0.3293333333333333,-0.3426666666666667,-0.376,-0.348,-0.34719999999999995,0.015631307615736372,19,-0.35033333333333333,-0.347,-0.338,-0.3416666666666667,-0.336,-0.34260000000000007,0.005380623673061605
0.3787360191345215,0.024308121736465075,0.012199926376342773,0.0015999615287339683,0.001,1,2,40,"{'learning_rate': 0.001, 'max_depth': 1, 'min_child_weight': 2, 'n_estimators': 40}",-0.34,-0.3546666666666667,-0.3426666666666667,-0.376,-0.3546666666666667,-0.3536,0.01271639361873745,25,-0.35033333333333333,-0.37533333333333335,-0.338,-0.3416666666666667,-0.3396666666666667,-0.34900000000000003,0.013835541992355134
0.5898356437683105,0.08557499110165197,0.01401658058166504,0.0031061711444284015,0.001,1,2,60,"{'learning_rate': 0.001, 'max_depth': 1, 'min_child_weight': 2, 'n_estimators': 60}",-0.34,-0.3293333333333333,-0.3426666666666667,-0.376,-0.348,-0.34719999999999995,0.015631307615736372,19,-0.35033333333333333,-0.347,-0.338,-0.3416666666666667,-0.336,-0.34260000000000007,0.005380623673061605
0.8537703514099121,0.0948535944082152,0.016866159439086915,0.004220945996145682,0.001,1,2,80,"{'learning_rate': 0.001, 'max_depth': 1, 'min_child_weight': 2, 'n_estimators': 80}",-0.34,-0.3293333333333333,-0.3426666666666667,-0.376,-0.348,-0.34719999999999995,0.015631307615736372,19,-0.35033333333333333,-0.347,-0.338,-0.3416666666666667,-0.336,-0.34260000000000007,0.005380623673061605
0.3891445159912109,0.0214824339903546,0.012282514572143554,0.0012947781476641636,0.001,1,3,40,"{'learning_rate': 0.001, 'max_depth': 1, 'min_child_weight': 3, 'n_estimators': 40}",-0.34,-0.3546666666666667,-0.3426666666666667,-0.376,-0.3546666666666667,-0.3536,0.01271639361873745,25,-0.35033333333333333,-0.37533333333333335,-0.338,-0.3416666666666667,-0.3396666666666667,-0.34900000000000003,0.013835541992355134
0.5117988586425781,0.02840538175124647,0.011200761795043946,0.000748876842170656,0.001,1,3,60,"{'learning_rate': 0.001, 'max_depth': 1, 'min_child_weight': 3, 'n_estimators': 60}",-0.34,-0.3293333333333333,-0.3426666666666667,-0.376,-0.348,-0.34719999999999995,0.015631307615736372,19,-0.35033333333333333,-0.347,-0.338,-0.3416666666666667,-0.336,-0.34260000000000007,0.005380623673061605
0.6810322761535644,0.05690272642366066,0.012000179290771485,0.0006324851648965616,0.001,1,3,80,"{'learning_rate': 0.001, 'max_depth': 1, 'min_child_weight': 3, 'n_estimators': 80}",-0.34,-0.3293333333333333,-0.3426666666666667,-0.376,-0.348,-0.34719999999999995,0.015631307615736372,19,-0.35033333333333333,-0.347,-0.338,-0.3416666666666667,-0.336,-0.34260000000000007,0.005380623673061605
0.7066890239715576,0.09812166282044762,0.018579435348510743,0.005552914691232864,0.001,2,1,40,"{'learning_rate': 0.001, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 40}",-0.31733333333333336,-0.31066666666666665,-0.31333333333333335,-0.30666666666666664,-0.29333333333333333,-0.30826666666666663,0.008236504112789606,10,-0.2976666666666667,-0.311,-0.2986666666666667,-0.30033333333333334,-0.30466666666666664,-0.30246666666666666,0.00489262483517566
1.024547243118286,0.12298596255351253,0.01507267951965332,0.004965015207550385,0.001,2,1,60,"{'learning_rate': 0.001, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 60}",-0.31733333333333336,-0.31066666666666665,-0.316,-0.30666666666666664,-0.29333333333333333,-0.3088,0.008624512868691328,13,-0.2976666666666667,-0.311,-0.2996666666666667,-0.30033333333333334,-0.30466666666666664,-0.3026666666666667,0.004751607914988112
1.2116550922393798,0.06512624773402935,0.013170909881591798,0.0030326223119657054,0.001,2,1,80,"{'learning_rate': 0.001, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 80}",-0.31733333333333336,-0.31066666666666665,-0.316,-0.30666666666666664,-0.29333333333333333,-0.3088,0.008624512868691328,13,-0.2976666666666667,-0.311,-0.2996666666666667,-0.30033333333333334,-0.30466666666666664,-0.3026666666666667,0.004751607914988112
