mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_leaf_nodes,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.8020517349243164,0.17892204010416,0.03299274444580078,0.008142338700229916,gini,-1,2,2,20,"{'criterion': 'gini', 'max_leaf_nodes': -1, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 20}",-0.26466666666666666,-0.2946666666666667,-0.28,-0.308,-0.286,-0.2866666666666667,0.014477568856683085,5,-0.0028333333333333335,-0.003,-0.0035,-0.004333333333333333,-0.003,-0.003333333333333333,0.000547722557505166
5.340895128250122,0.7383366597806286,0.07717733383178711,0.01250391551250233,gini,-1,2,2,50,"{'criterion': 'gini', 'max_leaf_nodes': -1, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",-0.256,-0.27,-0.278,-0.2753333333333333,-0.2653333333333333,-0.26893333333333336,0.007804272334219682,4,-0.0003333333333333333,-0.0005,-0.00016666666666666666,-0.0006666666666666666,-0.0006666666666666666,-0.0004666666666666666,0.00019436506316150998
8.164939880371094,0.9696586026602305,0.08142046928405762,0.014982622110192838,gini,-1,2,2,100,"{'criterion': 'gini', 'max_leaf_nodes': -1, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-0.25533333333333336,-0.2733333333333333,-0.26,-0.2773333333333333,-0.2653333333333333,-0.26626666666666665,0.008149710287965921,3,-0.0005,-0.0,-0.0005,-0.00016666666666666666,-0.0003333333333333333,-0.00030000000000000003,0.00019436506316151
1.6194586277008056,0.15924901237498468,0.031437921524047854,0.008317866780120763,gini,-1,2,3,20,"{'criterion': 'gini', 'max_leaf_nodes': -1, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 20}",-0.2906666666666667,-0.2926666666666667,-0.2846666666666667,-0.308,-0.2926666666666667,-0.29373333333333335,0.007712615927455764,6,-0.0023333333333333335,-0.003833333333333333,-0.0036666666666666666,-0.003,-0.0035,-0.0032666666666666664,0.0005436502143433363
3.904380464553833,0.325191554145071,0.057551336288452146,0.021822378015281516,gini,-1,2,3,50,"{'criterion': 'gini', 'max_leaf_nodes': -1, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 50}",-0.24933333333333332,-0.2786666666666667,-0.25533333333333336,-0.266,-0.27666666666666667,-0.2652,0.011511540103546335,2,-0.0,-0.0005,-0.0011666666666666668,-0.001,-0.0008333333333333334,-0.0007000000000000001,0.00041365578819969526
8.362749147415162,0.4899887549542443,0.10011992454528809,0.025051444637242286,gini,-1,2,3,100,"{'criterion': 'gini', 'max_leaf_nodes': -1, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 100}",-0.24133333333333334,-0.28933333333333333,-0.25733333333333336,-0.2653333333333333,-0.2693333333333333,-0.26453333333333334,0.01567673435381233,1,-0.00016666666666666666,-0.00016666666666666666,-0.00016666666666666666,-0.0005,-0.00016666666666666666,-0.00023333333333333336,0.00013333333333333337
